3794;NAS;26
3795;Carrier;16
3796;LateAircraft;12
3797;Carrier;12
3798;NAS;12
3799;Carrier;23
3800;NAS;2
3801;LateAircraft;32
3802;NAS;24
3803;Carrier;6
3804;NAS;5
3805;LateAircraft;7
3806;Carrier;25
3807;NAS;7
3808;Carrier;22
3809;NAS;2
3810;LateAircraft;16
3811;NAS;29
3812;NAS;30
3813;Carrier;31
3814;NAS;1
3815;LateAircraft;21
3816;NAS;17
3817;NAS;4
3818;LateAircraft;13
3819;Carrier;25
3820;NAS;2
3821;NAS;9
3822;LateAircraft;11
3824;NAS;15
3825;NAS;17
3826;NAS;1
3827;LateAircraft;14
3828;Carrier;50
3829;Carrier;72
3830;NAS;2
3831;Carrier;11
3832;NAS;18
3833;LateAircraft;18
3834;NAS;15
3835;NAS;18
3836;Carrier;58
3837;NAS;12
3838;NAS;16
3839;Carrier;33
3840;NAS;25
3841;NAS;7
3842;LateAircraft;14
3844;NAS;37
3845;Carrier;10
3846;NAS;11
3847;NAS;17
3848;Carrier;175
3849;Carrier;144
3850;Carrier;36
3851;Carrier;81
3852;NAS;4
3853;LateAircraft;21
3854;Carrier;48
3855;NAS;4
3856;Carrier;12
3857;NAS;7
3858;LateAircraft;3
3859;NAS;15
3860;Carrier;6
3861;NAS;19
3862;NAS;10
3863;LateAircraft;9
3864;Carrier;15
3865;LateAircraft;16
3866;Carrier;11
3867;NAS;4
3868;Carrier;31
3869;Carrier;128
3870;NAS;27
3871;Carrier;3
3872;NAS;22
3873;LateAircraft;10
3874;NAS;19
3875;Carrier;19
3876;LateAircraft;19
3877;NAS;6
3878;LateAircraft;9
3879;NAS;22
3880;LateAircraft;10
3881;NAS;21
3882;Carrier;3
3883;NAS;1
3884;LateAircraft;11
3885;Carrier;46
3886;LateAircraft;12
3887;NAS;11
3888;LateAircraft;16
3889;Carrier;15
3890;LateAircraft;7
3891;Carrier;20
3892;NAS;4
3893;LateAircraft;10
3894;Carrier;29
3895;NAS;8
3896;Carrier;170
3897;NAS;5
3898;NAS;16
3899;Carrier;26
3900;NAS;3
3901;NAS;16
3902;LateAircraft;161
3903;Carrier;11
3904;NAS;10
3905;LateAircraft;1
3906;NAS;18
3907;Carrier;102
3908;Carrier;23
3909;Carrier;17
3910;NAS;5
3911;Carrier;19
3912;NAS;7
3913;NAS;17
3914;Carrier;31
3915;NAS;28
3916;Carrier;15
3917;NAS;13
3918;NAS;4
3919;LateAircraft;27
3920;NAS;19
3921;Carrier;1
3922;NAS;18
3923;LateAircraft;18
3924;NAS;38
3925;Carrier;80
3926;NAS;5
3927;NAS;24
3928;Carrier;24
3929;NAS;29
3930;Carrier;79
3931;NAS;15
3932;Carrier;70
3933;Carrier;205
3934;Carrier;70
3935;NAS;14
3936;NAS;26
3937;NAS;17
3938;NAS;19
3939;LateAircraft;13
3940;NAS;28
3941;NAS;23
3943;NAS;67
3944;NAS;2
3945;LateAircraft;68
3946;NAS;17
3947;Carrier;24
3948;NAS;18
3949;NAS;23
3950;NAS;25
3951;Carrier;37
3952;NAS;6
3953;Carrier;18
3954;NAS;14
3955;LateAircraft;16
3956;NAS;18
3957;NAS;18
3958;NAS;31
3959;LateAircraft;35
3960;NAS;15
3961;NAS;17
3962;NAS;41
3963;NAS;16
3964;NAS;16
3965;Carrier;3
3966;NAS;21
3967;LateAircraft;15
3968;Carrier;8
3969;NAS;9
3970;Carrier;18
3971;NAS;23
3972;NAS;29
3973;Carrier;3
3974;LateAircraft;26
3978;Carrier;14
3979;NAS;18
3980;Carrier;10
3981;NAS;3
3982;LateAircraft;32
3983;LateAircraft;27
3984;NAS;3
3985;LateAircraft;22
3986;Carrier;15
3987;Weather;7
3988;LateAircraft;1
3989;NAS;2
3990;LateAircraft;18
3991;Carrier;17
3992;NAS;15
3993;LateAircraft;17
3994;NAS;16
3995;LateAircraft;10
3996;LateAircraft;16
3997;Carrier;27
3998;NAS;5
4000;Carrier;62
4001;LateAircraft;59
4002;LateAircraft;22
4003;Carrier;11
4004;NAS;11
4005;LateAircraft;35
4006;Carrier;4
4007;NAS;13
4008;LateAircraft;126
4009;LateAircraft;16
4010;LateAircraft;27
4011;Carrier;17
4012;NAS;20
4013;LateAircraft;7
4014;Carrier;1
4015;NAS;9
4016;LateAircraft;22
4017;NAS;1
4018;LateAircraft;28
4019;Carrier;128
4021;Carrier;8
4022;NAS;8
4023;LateAircraft;8
4024;Carrier;22
4025;NAS;21
4026;Carrier;66
4027;NAS;4
4028;Carrier;11
4029;LateAircraft;6
4030;Carrier;90
4031;NAS;4
4032;LateAircraft;2
4033;Carrier;69
4034;LateAircraft;16
4035;LateAircraft;92
4036;NAS;7
4037;LateAircraft;57
4038;NAS;21
4039;NAS;3
4040;LateAircraft;13
4041;Carrier;96
4042;LateAircraft;77
4043;Carrier;54
4044;LateAircraft;30
4045;NAS;28
4046;NAS;21
4047;Carrier;33
4048;LateAircraft;27
4049;LateAircraft;198
4050;LateAircraft;32
4051;Carrier;4
4052;NAS;11
4053;LateAircraft;3
4054;LateAircraft;16
4055;LateAircraft;22
4056;NAS;15
4057;Carrier;85
4058;NAS;1
4059;NAS;19
4060;Carrier;6
4061;NAS;9
4062;Carrier;8
4063;NAS;32
4064;LateAircraft;18
4066;Carrier;204
4067;LateAircraft;19
4068;Carrier;8
4069;LateAircraft;11
4070;NAS;7
4071;LateAircraft;17
4072;NAS;32
4073;NAS;33
4074;Weather;57
4075;LateAircraft;23
4076;LateAircraft;28
4077;NAS;6
4078;LateAircraft;25
4079;NAS;10
4080;LateAircraft;15
4081;Carrier;13
4082;NAS;5
4083;Carrier;44
4084;Carrier;3
4085;NAS;2
4086;LateAircraft;12
4087;NAS;25
4088;Carrier;61
4089;LateAircraft;25
4090;Carrier;16
4091;NAS;17
4092;NAS;15
4093;Carrier;3
4094;LateAircraft;13
4095;Carrier;10
4096;NAS;12
4097;LateAircraft;17
4098;NAS;5
4099;LateAircraft;20
4100;Carrier;119
4101;NAS;26
4102;Carrier;9
4103;NAS;10
4104;NAS;16
4105;Carrier;20
4106;NAS;23
4107;NAS;39
4108;LateAircraft;22
4109;NAS;18
4110;Carrier;6
4111;NAS;15
4112;LateAircraft;8
4113;LateAircraft;18
4114;Carrier;115
4115;LateAircraft;101
4116;Carrier;25
4117;NAS;16
4118;NAS;15
4119;Carrier;15
4120;NAS;25
4121;Carrier;22
4122;NAS;11
4123;LateAircraft;30
4124;LateAircraft;42
4126;Carrier;12
4127;NAS;3
4128;Carrier;2
4129;NAS;17
4130;NAS;24
4131;NAS;7
4132;LateAircraft;20
4133;Carrier;8
4134;NAS;7
4135;Carrier;231
4136;NAS;8
4137;NAS;16
4138;NAS;33
4139;NAS;29
4140;LateAircraft;18
4141;Carrier;1
4142;NAS;8
4143;LateAircraft;9
4144;Weather;23
4145;NAS;15
4147;NAS;14
4148;LateAircraft;47
4149;Carrier;1
4150;NAS;18
4151;NAS;28
4152;Carrier;27
4153;NAS;16
4154;Carrier;48
4155;Carrier;150
4156;LateAircraft;141
4157;Carrier;25
4158;NAS;1
4159;LateAircraft;5
4160;LateAircraft;90
4161;NAS;7
4162;LateAircraft;18
4163;Carrier;5
4164;NAS;23
4165;NAS;8
4166;LateAircraft;17
4167;Carrier;126
4168;LateAircraft;4
4169;NAS;2
4170;LateAircraft;122
4171;Carrier;5
4172;NAS;11
4173;Carrier;42
4174;Weather;5
4175;LateAircraft;31
4176;LateAircraft;56
4177;Carrier;69
4178;NAS;18
4179;NAS;22
4180;Carrier;39
4181;Carrier;28
4182;NAS;10
4183;LateAircraft;6
4184;NAS;20
4185;Carrier;77
4186;Carrier;50
4187;LateAircraft;55
4188;Carrier;37
4189;LateAircraft;8
4190;LateAircraft;88
4191;LateAircraft;18
4192;NAS;17
4193;LateAircraft;60
4194;Carrier;66
4195;Weather;35
4196;NAS;20
4197;NAS;11
4198;LateAircraft;4
4199;Carrier;3
4200;NAS;7
4201;LateAircraft;103
4202;NAS;17
4203;NAS;17
4204;Carrier;9
4205;NAS;16
4206;LateAircraft;21
4207;Carrier;5
4208;NAS;23
4209;Carrier;11
4210;NAS;4
4211;Carrier;13
4212;NAS;17
4213;LateAircraft;1
4214;LateAircraft;19
4215;NAS;16
4216;NAS;28
4217;NAS;89
4218;NAS;15
4219;Carrier;9
4220;NAS;11
4221;LateAircraft;23
4222;Carrier;16
4223;LateAircraft;31
4224;Carrier;10
4225;LateAircraft;13
4226;Carrier;8
4227;NAS;24
4228;NAS;22
4229;NAS;18
4230;Carrier;35
4231;NAS;3
4232;LateAircraft;8
4233;Carrier;163
4234;NAS;16
4235;Carrier;17
4236;NAS;5
4237;LateAircraft;5
4238;NAS;18
4239;Weather;34
4240;Carrier;13
4241;NAS;15
4242;Carrier;62
4243;NAS;8
4244;LateAircraft;49
4245;LateAircraft;21
4246;LateAircraft;105
4247;Weather;83
4248;Carrier;80
4249;NAS;1
4250;NAS;7
4251;LateAircraft;63
4252;Carrier;57
4253;NAS;53
4254;Carrier;34
4255;Carrier;412
4256;NAS;11
4257;NAS;6
4258;LateAircraft;9
4259;NAS;7
4260;LateAircraft;10
4261;NAS;27
4262;NAS;15
4263;Carrier;1
4264;LateAircraft;15
4265;NAS;15
4266;LateAircraft;42
4267;Carrier;4
4268;NAS;8
4269;LateAircraft;12
4271;Carrier;10
4272;LateAircraft;20
4273;LateAircraft;16
4274;LateAircraft;130
4275;NAS;17
4276;Carrier;3
4277;NAS;3
4278;LateAircraft;15
4279;Carrier;18
4280;LateAircraft;26
4281;LateAircraft;19
4282;NAS;24
4283;Carrier;44
4284;NAS;11
4285;NAS;5
4286;LateAircraft;39
4287;LateAircraft;33
4288;Carrier;267
4289;Carrier;12
4290;NAS;8
4291;LateAircraft;1
4292;NAS;15
4293;NAS;17
4294;Carrier;8
4295;NAS;2
4296;LateAircraft;14
4297;Carrier;17
4298;NAS;5
4299;NAS;15
4300;NAS;28
4301;NAS;20
4302;LateAircraft;25
4303;LateAircraft;25
4304;Carrier;69
4305;NAS;10
4306;LateAircraft;68
4307;LateAircraft;17
4308;Carrier;13
4309;LateAircraft;11
4310;Carrier;54
4311;NAS;3
4312;Carrier;20
4313;NAS;15
4314;Carrier;45
4315;Carrier;100
4316;NAS;5
4317;LateAircraft;5
4318;Carrier;19
4319;LateAircraft;31
4320;Carrier;60
4321;NAS;1
4322;LateAircraft;2
4323;NAS;17
4324;LateAircraft;26
4325;Carrier;59
4326;NAS;4
4327;NAS;3
4328;LateAircraft;59
4329;Carrier;1
4330;NAS;14
4331;Carrier;65
4332;LateAircraft;10
4333;LateAircraft;50
4334;Carrier;19
4335;LateAircraft;16
4336;Carrier;24
4337;Carrier;66
4338;NAS;19
4339;LateAircraft;42
4340;NAS;4
4341;LateAircraft;88
4342;NAS;15
4343;NAS;15
4344;NAS;7
4345;LateAircraft;53
4346;NAS;31
4347;Carrier;15
4348;NAS;11
4349;NAS;42
4350;Carrier;20
4351;LateAircraft;15
4352;NAS;19
4353;Weather;26
4354;NAS;12
4355;NAS;19
4356;Carrier;60
4357;LateAircraft;60
4358;NAS;24
4359;LateAircraft;27
4360;NAS;3
4361;LateAircraft;49
4362;NAS;7
4363;LateAircraft;25
4364;LateAircraft;25
4365;Carrier;12
4366;NAS;6
4367;LateAircraft;8
4368;NAS;16
4369;Carrier;37
4370;NAS;18
4371;Carrier;5
4372;NAS;20
4373;LateAircraft;21
4374;Carrier;10
4375;NAS;21
4376;NAS;30
4377;NAS;22
4378;NAS;2
4379;LateAircraft;21
4380;LateAircraft;99
4381;NAS;21
4382;Carrier;31
4383;Weather;52
4384;NAS;5
4385;Carrier;27
4386;Weather;37
4387;NAS;1
4388;LateAircraft;52
4389;LateAircraft;123
4390;NAS;17
4391;Carrier;14
4392;NAS;10
4393;LateAircraft;8
4394;LateAircraft;24
4395;LateAircraft;28
4396;NAS;9
4397;LateAircraft;10
4398;Carrier;52
4399;NAS;6
4400;Carrier;10
4401;NAS;16
4402;Carrier;28
4403;LateAircraft;19
4404;Carrier;13
4405;NAS;14
4406;LateAircraft;33
4407;NAS;15
4408;Carrier;5
4409;NAS;12
4410;NAS;18
4411;NAS;30
4412;Carrier;12
4413;NAS;8
4414;Carrier;7
4415;NAS;9
4416;Carrier;1
4417;NAS;29
4418;NAS;31
4419;Carrier;5
4420;NAS;30
4421;Carrier;20
4422;NAS;8
4423;Carrier;22
4424;NAS;2
4425;Carrier;75
4426;LateAircraft;13
4427;LateAircraft;75
4428;LateAircraft;19
4429;NAS;26
4430;Carrier;13
4431;NAS;17
4432;NAS;29
4433;NAS;529
4434;Carrier;1
4435;LateAircraft;26
4436;NAS;5
4437;LateAircraft;20
4438;Carrier;22
4439;NAS;7
4440;NAS;4
4441;LateAircraft;14
4442;LateAircraft;49
4443;Carrier;44
4444;LateAircraft;19
4445;Carrier;8
4446;NAS;6
4447;LateAircraft;13
4448;Carrier;41
4449;NAS;25
4451;NAS;22
4452;NAS;17
4453;Carrier;77
4454;NAS;7
4455;NAS;18
4456;Carrier;15
4457;NAS;29
4458;LateAircraft;52
4459;Carrier;6
4460;NAS;22
4461;LateAircraft;16
4462;Carrier;41
4463;Carrier;18
4464;NAS;4
4465;LateAircraft;14
4466;Carrier;9
4467;NAS;1
4468;LateAircraft;8
4469;Carrier;31
4470;Weather;8
4471;NAS;23
4472;LateAircraft;21
4473;NAS;12
4474;LateAircraft;5
4475;Carrier;15
4476;NAS;8
4477;NAS;18
4478;NAS;11
4479;LateAircraft;41
4480;LateAircraft;34
4481;Carrier;38
4482;NAS;1
4483;NAS;5
4484;LateAircraft;26
4485;NAS;16
4486;NAS;22
4487;Carrier;6
4488;NAS;19
4489;Carrier;16
4490;NAS;13
4491;Carrier;347
4492;LateAircraft;52
4493;LateAircraft;50
4494;Carrier;12
4495;NAS;12
4496;LateAircraft;7
4497;NAS;82
4498;NAS;16
4499;Carrier;5
4500;NAS;6
4501;LateAircraft;23
4502;LateAircraft;26
4503;Carrier;2
4504;NAS;21
4505;LateAircraft;21
4506;Carrier;12
4507;LateAircraft;6
4508;Carrier;98
4509;Carrier;48
4510;Weather;9
4511;NAS;13
4512;Carrier;11
4513;NAS;10
4514;LateAircraft;9
4515;Carrier;10
4516;NAS;9
4517;NAS;18
4518;LateAircraft;28
4519;LateAircraft;62
4520;LateAircraft;25
4521;Carrier;28
4522;NAS;18
4523;NAS;32
4524;NAS;22
4525;LateAircraft;25
4526;LateAircraft;73
4527;NAS;15
4528;Carrier;6
4529;NAS;24
4530;LateAircraft;87
4531;LateAircraft;39
4532;Carrier;9
4533;NAS;17
4534;NAS;34
4535;Carrier;5
4536;NAS;8
4537;LateAircraft;21
4538;NAS;6
4539;LateAircraft;17
4540;NAS;4
4541;LateAircraft;12
4542;Carrier;11
4543;NAS;18
4544;LateAircraft;82
4545;Carrier;23
4546;NAS;17
4547;Carrier;29
4548;Carrier;5
4549;NAS;25
4550;LateAircraft;58
4551;NAS;46
4552;Carrier;139
4553;Carrier;26
4554;NAS;8
4555;LateAircraft;10
4556;Carrier;109
4557;LateAircraft;5
4558;Carrier;7
4559;NAS;13
4560;LateAircraft;19
4561;Carrier;2
4562;NAS;21
4563;Carrier;21
4564;LateAircraft;16
4565;NAS;16
4566;Carrier;6
4567;NAS;26
4568;Carrier;2
4569;NAS;3
4570;LateAircraft;12
4571;Carrier;7
4572;NAS;9
4573;LateAircraft;3
4574;NAS;17
4575;NAS;22
4576;Carrier;8
4577;LateAircraft;27
4578;Carrier;199
4579;LateAircraft;30
4580;NAS;33
4581;LateAircraft;20
4582;LateAircraft;16
4583;NAS;2
4584;LateAircraft;16
4585;Carrier;32
4586;LateAircraft;12
4587;LateAircraft;21
4588;Carrier;26
4589;NAS;2
4590;LateAircraft;39
4591;Carrier;12
4592;NAS;8
4593;NAS;17
4594;LateAircraft;42
4595;NAS;31
4596;NAS;7
4597;LateAircraft;9
4598;Carrier;20
4599;NAS;22
4600;NAS;16
4601;Carrier;1
4602;NAS;22
4603;Carrier;6
4604;NAS;14
4605;Carrier;9
4606;NAS;46
4607;LateAircraft;2
4608;NAS;23
4609;NAS;15
4610;Carrier;11
4611;NAS;15
4612;Carrier;1
4613;NAS;20
4614;Carrier;16
4615;Carrier;12
4616;NAS;13
4617;Weather;3
4618;NAS;24
4619;NAS;19
4620;Carrier;16
4621;NAS;2
4622;NAS;1
4623;LateAircraft;33
4624;Carrier;1
4625;NAS;22
4626;NAS;31
4627;Weather;775
4628;Carrier;356
4629;Carrier;25
4630;NAS;3
4631;Carrier;15
4632;NAS;16
4633;Carrier;3
4634;NAS;13
4635;NAS;7
4636;LateAircraft;10
4637;Carrier;3
4638;NAS;12
4639;Carrier;93
4640;LateAircraft;79
4641;Carrier;7
4642;NAS;38
4643;Carrier;23
4644;NAS;18
4645;Weather;7
4646;NAS;6
4647;LateAircraft;2
4648;Carrier;3
4649;NAS;13
4650;Carrier;7
4651;NAS;13
4652;Carrier;32
4653;NAS;7
4654;Weather;11
4655;NAS;8
4656;NAS;21
4657;NAS;15
4658;Carrier;2
4659;NAS;23
4660;LateAircraft;6
4661;Carrier;2
4662;NAS;22
4663;Carrier;14
4664;NAS;16
4665;LateAircraft;3
4666;NAS;15
4667;Carrier;2
4668;NAS;13
4669;Carrier;6
4670;NAS;32
4671;Carrier;2
4672;NAS;18
4673;LateAircraft;1
4674;NAS;20
4675;NAS;5
4676;LateAircraft;10
4677;Carrier;50
4678;NAS;39
4679;Carrier;15
4680;NAS;35
4681;LateAircraft;38
4682;Carrier;30
4683;NAS;9
4684;NAS;8
4685;LateAircraft;20
4686;NAS;5
4687;LateAircraft;15
4688;Carrier;1
4689;NAS;22
4690;Carrier;6
4691;NAS;20
4695;NAS;17
4696;NAS;16
4697;Carrier;7
4698;NAS;8
4699;Carrier;83
4700;NAS;3
4701;NAS;45
4702;NAS;6
4703;LateAircraft;64
4704;Carrier;21
4705;NAS;14
4706;Carrier;7
4707;NAS;13
4708;Carrier;21
4709;Carrier;19
4710;NAS;2
4711;Carrier;29
4712;NAS;12
4713;Carrier;16
4714;NAS;11
4715;LateAircraft;80
4716;Carrier;25
4717;NAS;8
4718;Carrier;41
4719;NAS;34
4720;LateAircraft;28
4721;LateAircraft;31
4722;NAS;24
4723;NAS;3
4724;LateAircraft;20
4725;NAS;19
4726;NAS;15
4727;LateAircraft;21
4728;Carrier;78
4729;Carrier;12
4730;NAS;3
4731;NAS;3
4732;LateAircraft;73
4733;NAS;10
4734;LateAircraft;7
4735;Carrier;19
4736;NAS;12
4737;Carrier;42
4738;Carrier;7
4739;NAS;23
4740;Carrier;17
4741;Carrier;23
4742;NAS;12
4743;LateAircraft;18
4744;Carrier;3
4745;NAS;20
4746;NAS;6
4747;LateAircraft;26
4748;NAS;2
4749;LateAircraft;43
4750;Carrier;8
4751;NAS;7
4752;Carrier;88
4753;NAS;12
4754;Carrier;20
4755;NAS;4
4756;NAS;15
4757;LateAircraft;7
4758;NAS;19
4759;NAS;20
4760;LateAircraft;25
4761;NAS;2
4762;LateAircraft;45
4763;LateAircraft;51
4764;Carrier;53
4765;NAS;1
4766;Carrier;56
4767;NAS;15
4768;Carrier;16
4769;NAS;7
4770;LateAircraft;9
4771;NAS;21
4772;LateAircraft;5
4773;Carrier;23
4774;NAS;11
4775;LateAircraft;24
4776;NAS;2
4777;LateAircraft;29
4778;NAS;7
4779;LateAircraft;12
4781;Carrier;4
4782;NAS;15
4783;NAS;29
4784;LateAircraft;23
4785;LateAircraft;43
4786;Carrier;5
4787;NAS;11
4788;Carrier;6
4789;NAS;11
4790;Carrier;17
4791;NAS;21
4792;LateAircraft;16
4793;Carrier;15
4794;Carrier;33
4795;NAS;5
4796;LateAircraft;13
4797;NAS;19
4798;Carrier;15
4799;Carrier;13
4800;NAS;9
4801;NAS;15
4802;Carrier;5
4803;NAS;13
4804;Carrier;22
4805;LateAircraft;22
4806;NAS;19
4807;LateAircraft;9
4808;NAS;9
4809;LateAircraft;17
4810;NAS;3
4811;LateAircraft;22
4812;NAS;8
4813;LateAircraft;8
4814;NAS;17
4815;NAS;27
4816;LateAircraft;16
4817;NAS;1
4818;LateAircraft;16
4820;LateAircraft;41
4823;Carrier;41
4824;NAS;4
4825;LateAircraft;57
4826;LateAircraft;81
4827;NAS;18
4828;NAS;41
4829;NAS;20
4830;Carrier;9
4831;NAS;6
4832;LateAircraft;25
4833;LateAircraft;18
4834;LateAircraft;64
4835;NAS;19
4836;Carrier;13
4837;NAS;7
4838;Carrier;8
4839;NAS;12
4840;NAS;22
4841;LateAircraft;29
4842;Carrier;28
4843;NAS;1
4844;Carrier;3
4845;NAS;17
4846;LateAircraft;15
4847;LateAircraft;29
4848;NAS;26
4849;Carrier;6
4850;NAS;9
4851;NAS;5
4852;LateAircraft;26
4853;LateAircraft;29
4854;Carrier;26
4855;NAS;21
4856;Carrier;22
4857;NAS;30
4858;Carrier;29
4859;NAS;16
4860;Carrier;3
4861;NAS;16
4862;LateAircraft;25
4863;NAS;4
4864;LateAircraft;20
4865;NAS;16
4866;Carrier;1
4867;NAS;37
4868;Carrier;1
4869;NAS;21
4870;Carrier;15
4871;NAS;13
4872;NAS;29
4873;Carrier;79
4874;LateAircraft;73
4875;LateAircraft;42
4876;Carrier;28
4877;NAS;11
4880;Carrier;17
4881;NAS;21
4883;NAS;14
4884;LateAircraft;129
4885;NAS;8
4886;LateAircraft;9
4887;Carrier;24
4888;LateAircraft;31
4889;NAS;63
4890;LateAircraft;72
4891;LateAircraft;17
4892;NAS;21
4893;LateAircraft;9
4894;NAS;26
4895;Carrier;18
4896;NAS;12
4897;Carrier;28
4898;Carrier;16
4899;NAS;7
4900;LateAircraft;129
4901;LateAircraft;149
4902;LateAircraft;157
4903;NAS;69
4904;LateAircraft;53
4905;NAS;33
4906;LateAircraft;42
4907;NAS;68
4908;Carrier;35
4909;NAS;9
4910;Carrier;26
4911;LateAircraft;64
4912;LateAircraft;21
4913;Carrier;22
4914;NAS;5
4915;LateAircraft;22
4916;Carrier;23
4917;Carrier;21
4918;LateAircraft;20
4919;NAS;3
4920;LateAircraft;63
4921;Carrier;46
4922;Carrier;15
4923;NAS;1
4924;NAS;4
4925;LateAircraft;34
4926;Carrier;17
4927;NAS;53
4928;NAS;15
4929;NAS;15
4930;LateAircraft;3
4931;NAS;16
4932;Carrier;21
4933;NAS;26
4934;Carrier;79
4935;Carrier;91
4936;LateAircraft;42
4937;NAS;23
4938;Carrier;52
4939;NAS;1
4940;NAS;18
4941;NAS;19
4942;NAS;16
4943;LateAircraft;24
4944;LateAircraft;15
4945;LateAircraft;36
4946;LateAircraft;25
4947;Carrier;12
4948;NAS;16
4949;NAS;8
4950;LateAircraft;31
4951;NAS;15
4952;LateAircraft;3
4953;NAS;19
4954;LateAircraft;7
4955;LateAircraft;72
4956;Carrier;12
4957;NAS;9
4960;NAS;1
4961;LateAircraft;23
4962;Carrier;10
4963;NAS;12
4964;LateAircraft;25
4965;Carrier;4
4966;NAS;31
4967;Carrier;15
4968;LateAircraft;48
4969;NAS;37
4970;LateAircraft;18
4971;NAS;27
4972;LateAircraft;13
4973;Carrier;160
4974;NAS;12
4975;LateAircraft;168
4976;NAS;3
4977;LateAircraft;15
4978;Carrier;13
4979;NAS;5
4980;LateAircraft;35
4981;Carrier;17
4982;NAS;7
4983;LateAircraft;30
4984;NAS;67
4985;NAS;57
4986;LateAircraft;13
4987;NAS;72
4988;LateAircraft;29
4989;Carrier;19
4990;NAS;2
4991;NAS;9
4992;LateAircraft;28
4993;LateAircraft;85
4994;LateAircraft;41
4995;LateAircraft;100
4996;Carrier;51
4997;NAS;10
4999;NAS;24
5000;NAS;26
5001;NAS;17
5002;LateAircraft;4
5003;NAS;4
5004;LateAircraft;13
5005;Carrier;1
5006;NAS;18
5007;LateAircraft;76
5008;NAS;4
5009;LateAircraft;39
5010;NAS;11
5011;LateAircraft;75
5012;NAS;14
5013;LateAircraft;5
5014;NAS;24
5015;LateAircraft;33
5016;Carrier;49
5017;NAS;4
5018;LateAircraft;48
5019;Carrier;4
5020;NAS;15
5021;Carrier;19
5022;NAS;21
5023;Carrier;59
5024;NAS;44
5025;NAS;24
5026;NAS;14
5027;LateAircraft;2
5028;NAS;32
5029;LateAircraft;31
5030;Carrier;30
5031;NAS;15
5032;NAS;17
5033;NAS;43
5034;NAS;78
5035;LateAircraft;45
5036;NAS;17
5037;LateAircraft;25
5038;NAS;23
5039;LateAircraft;27
5040;NAS;21
5041;NAS;17
5042;Carrier;16
5043;NAS;5
5044;NAS;20
5045;Carrier;30
5046;NAS;12
5047;LateAircraft;17
5048;NAS;22
5049;LateAircraft;4
5050;NAS;13
5051;LateAircraft;4
5052;LateAircraft;41
5053;Carrier;264
5054;Carrier;53
5055;NAS;8
5056;NAS;11
5057;LateAircraft;19
5058;Carrier;1
5059;NAS;22
5060;LateAircraft;46
5061;NAS;13
5062;LateAircraft;46
5063;NAS;24
5064;LateAircraft;261
5065;NAS;15
5066;Carrier;25
5067;NAS;11
5068;NAS;10
5069;LateAircraft;13
5070;NAS;7
5071;LateAircraft;12
5072;LateAircraft;23
5073;LateAircraft;61
5074;Carrier;13
5075;NAS;16
5076;Carrier;18
5077;NAS;6
5078;LateAircraft;44
5079;Carrier;16
5080;NAS;9
5081;NAS;5
5082;LateAircraft;24
5083;Carrier;30
5084;Carrier;9
5085;NAS;6
5086;Carrier;19
5087;NAS;22
5088;LateAircraft;32
5089;NAS;8
5090;LateAircraft;30
5091;NAS;5
5092;LateAircraft;100
5093;LateAircraft;23
5094;NAS;9
5095;LateAircraft;27
5096;NAS;19
5097;NAS;24
5098;LateAircraft;5
5099;NAS;5
5100;LateAircraft;55
5101;Carrier;21
5102;NAS;3
5103;Carrier;34
5104;Carrier;43
5105;Carrier;5
5106;NAS;11
5107;Carrier;20
5108;NAS;21
5109;LateAircraft;7
5110;LateAircraft;21
5111;LateAircraft;21
5112;LateAircraft;40
5113;NAS;24
5114;LateAircraft;110
5115;NAS;5
5116;LateAircraft;10
5117;Carrier;4
5118;NAS;26
5119;NAS;59
5120;Carrier;19
5121;NAS;13
5122;Carrier;16
5123;NAS;28
5124;LateAircraft;19
5125;Carrier;12
5126;NAS;4
5127;Carrier;14
5128;NAS;2
5129;NAS;3
5130;LateAircraft;14
5131;NAS;1
5132;LateAircraft;40
5133;NAS;25
5134;NAS;19
5135;NAS;20
5136;Carrier;8
5137;NAS;7
5138;NAS;23
5139;Carrier;9
5140;NAS;6
5141;Carrier;50
5142;NAS;5
5143;NAS;7
5144;LateAircraft;20
5145;Carrier;54
5146;LateAircraft;17
5147;NAS;23
5148;LateAircraft;13
5149;Carrier;3
5150;NAS;13
5151;NAS;19
5152;Carrier;17
5153;NAS;9
5154;LateAircraft;20
5155;Carrier;23
5156;Carrier;37
5157;NAS;6
5158;LateAircraft;40
5159;NAS;12
5160;LateAircraft;13
5161;Carrier;24
5164;Carrier;36
5165;LateAircraft;31
5166;NAS;24
5167;LateAircraft;14
5168;Carrier;1
5169;NAS;18
5170;Carrier;1
5171;NAS;18
5172;NAS;11
5173;LateAircraft;9
5174;NAS;16
5175;NAS;4
5176;LateAircraft;19
5177;NAS;2
5178;LateAircraft;18
5179;LateAircraft;36
5180;NAS;4
5181;LateAircraft;18
5182;Carrier;23
5183;LateAircraft;28
5184;NAS;16
5185;LateAircraft;19
5186;NAS;8
5187;LateAircraft;10
5188;LateAircraft;18
5189;NAS;4
5190;LateAircraft;15
5191;NAS;32
5192;LateAircraft;90
5193;Carrier;24
5194;NAS;15
5195;NAS;22
5196;LateAircraft;23
5198;Carrier;21
5199;Carrier;37
5200;Carrier;33
5201;Carrier;15
5202;Carrier;8
5203;LateAircraft;20
5204;Carrier;21
5205;Security;11
5206;Carrier;35
