N649AS;2003;BOEING;737-790;Turbo-Jet
N648AS;;;;
N622AS;2000;BOEING;737-790;Turbo-Jet
N624AS;2000;BOEING;737-790;Turbo-Jet
N584AS;2007;BOEING;737-890;Turbo-Fan
N577AS;2007;BOEING;737-890;Turbo-Fan
N609AS;1999;BOEING;737-790;Turbo-Jet
N598JB;2004;AIRBUS;A320-232;Turbo-Fan
N623JB;2005;AIRBUS;A320-232;Turbo-Fan
N582JB;2003;AIRBUS;A320-232;Turbo-Fan
N655JB;2007;AIRBUS;A320-232;Turbo-Fan
N635JB;2006;AIRBUS;A320-232;Turbo-Fan
N509JB;2000;AIRBUS;A320-232;Turbo-Fan
N558JB;2003;AIRBUS;A320-232;Turbo-Fan
N294JB;;;;
N594JB;2004;AIRBUS;A320-232;Turbo-Fan
N715JB;;;;
N585JB;2004;AIRBUS;A320-232;Turbo-Fan
N589JB;2004;AIRBUS;A320-232;Turbo-Fan
N653JB;2007;AIRBUS;A320-232;Turbo-Fan
N644JB;2006;AIRBUS;A320-232;Turbo-Fan
N599JB;2004;AIRBUS;A320-232;Turbo-Fan
N625JB;2005;AIRBUS;A320-232;Turbo-Fan
N648JB;2006;AIRBUS;A320-232;Turbo-Fan
N597JB;2004;AIRBUS;A320-232;Turbo-Fan
N746JB;;;;
N624JB;2005;AIRBUS;A320-232;Turbo-Fan
N584JB;;;;
N658JB;2007;AIRBUS;A320-232;Turbo-Fan
N554JB;2002;AIRBUS;A320-232;Turbo-Fan
N612JB;2005;AIRBUS;A320-232;Turbo-Fan
N708JB;;;;
N639JB;2006;AIRBUS;A320-232;Turbo-Fan
N729JB;;;;
N615JB;2005;AIRBUS;A320-232;Turbo-Fan
N656JB;2007;AIRBUS;A320-232;Turbo-Fan
N613JB;2005;AIRBUS;A320-232;Turbo-Fan
N190JB;2005;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N292JB;;;;
N608JB;2005;AIRBUS;A320-232;Turbo-Fan
N603JB;2005;AIRBUS;A320-232;Turbo-Fan
N634JB;2006;AIRBUS;A320-232;Turbo-Fan
N504JB;1999;AIRBUS;A320-232;Turbo-Fan
N641JB;2006;AIRBUS;A320-232;Turbo-Fan
N524JB;2001;AIRBUS;A320-232;Turbo-Fan
N665JB;2007;AIRBUS;A320-232;Turbo-Fan
N637JB;2006;AIRBUS;A320-232;Turbo-Fan
N712JB;;;;
N605JB;2005;AIRBUS;A320-232;Turbo-Fan
N662JB;2007;AIRBUS;A320-232;Turbo-Fan
N258JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N192JB;2005;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N216JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N184JB;2005;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N231JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N249JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N565JB;2003;AIRBUS;A320-232;Turbo-Fan
N579JB;2003;AIRBUS;A320-232;Turbo-Fan
N529JB;2001;AIRBUS;A320-232;Turbo-Fan
N633JB;2006;AIRBUS;A320-232;Turbo-Fan
N581JB;2003;AIRBUS;A320-232;Turbo-Fan
N590JB;2004;AIRBUS;A320-232;Turbo-Fan
N636JB;2006;AIRBUS;A320-232;Turbo-Fan
N621JB;2005;AIRBUS;A320-232;Turbo-Fan
N629JB;2005;AIRBUS;A320-232;Turbo-Fan
N197JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N517JB;2000;AIRBUS;A320-232;Turbo-Fan
N651JB;2007;AIRBUS;A320-232;Turbo-Fan
N593JB;2004;AIRBUS;A320-232;Turbo-Fan
N547JB;2002;AIRBUS;A320-232;Turbo-Fan
N506JB;2000;AIRBUS;A320-232;Turbo-Fan
N595JB;2004;AIRBUS;A320-232;Turbo-Fan
N703JB;2008;AIRBUS;A320-232;Turbo-Fan
N562JB;2003;AIRBUS;A320-232;Turbo-Fan
N583JB;2004;AIRBUS;A320-232;Turbo-Fan
N632JB;2006;AIRBUS;A320-232;Turbo-Fan
N559JB;2003;AIRBUS;A320-232;Turbo-Fan
N646JB;2006;AIRBUS;A320-232;Turbo-Fan
N536JB;2002;AIRBUS;A320-232;Turbo-Fan
N563JB;2003;AIRBUS;A320-232;Turbo-Fan
N569JB;2003;AIRBUS;A320-232;Turbo-Fan
N706JB;2008;AIRBUS;A320-232;Turbo-Fan
N571JB;2003;AIRBUS;A320-232;Turbo-Fan
N561JB;2003;AIRBUS;A320-232;Turbo-Fan
N203JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N206JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N266JB;2007;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N564JB;2003;AIRBUS;A320-232;Turbo-Fan
N591JB;2004;AIRBUS;A320-232;Turbo-Fan
N247JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N183JB;2005;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N606JB;2005;AIRBUS;A320-232;Turbo-Fan
N618JB;2005;AIRBUS;A320-232;Turbo-Fan
N709JB;;;;
N663JB;2007;AIRBUS;A320-232;Turbo-Fan
N523JB;2001;AIRBUS;A320-232;Turbo-Fan
N645JB;2006;AIRBUS;A320-232;Turbo-Fan
N510JB;2000;AIRBUS;A320-232;Turbo-Fan
N519JB;2001;AIRBUS;A320-232;Turbo-Fan
N661JB;2007;AIRBUS;A320-232;Turbo-Fan
N657JB;2007;AIRBUS;A320-232;Turbo-Fan
N566JB;2003;AIRBUS;A320-232;Turbo-Fan
N534JB;2002;AIRBUS;A320-232;Turbo-Fan
N587JB;2004;AIRBUS;A320-232;Turbo-Fan
N652JB;2007;AIRBUS;A320-232;Turbo-Fan
N284JB;;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N281JB;2007;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N178JB;2005;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N627JB;2005;AIRBUS;A320-232;Turbo-Fan
N586JB;2004;AIRBUS;A320-232;Turbo-Fan
N592JB;2004;AIRBUS;A320-232;Turbo-Fan
N705JB;2008;AIRBUS;A320-232;Turbo-Fan
N552JB;2002;AIRBUS;A320-232;Turbo-Fan
N570JB;2003;AIRBUS;A320-232;Turbo-Fan
N520JB;2001;AIRBUS;A320-232;Turbo-Fan
N580JB;2003;AIRBUS;A320-232;Turbo-Fan
N568JB;2003;AIRBUS;A320-232;Turbo-Fan
N649JB;2006;AIRBUS;A320-232;Turbo-Fan
N265JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N193JB;2005;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N267JB;2007;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N505JB;2000;AIRBUS;A320-232;Turbo-Fan
N607JB;2005;AIRBUS;A320-232;Turbo-Fan
N588JB;2004;AIRBUS;A320-232;Turbo-Fan
N638JB;2006;AIRBUS;A320-232;Turbo-Fan
N630JB;2005;AIRBUS;A320-232;Turbo-Fan
N643JB;2006;AIRBUS;A320-232;Turbo-Fan
N187JB;2005;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N640JB;2006;AIRBUS;A320-232;Turbo-Fan
N274JB;2007;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N273JB;2007;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N289JB;;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N229JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N279JB;2007;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N236JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N179JB;2005;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N198JB;2006;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N535JB;2002;AIRBUS;A320-232;Turbo-Fan
N283JB;2007;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N238JB;;EMBRAER;ERJ 190-100 IGW;Turbo-Fan
N57111;1994;BOEING;757-224;Turbo-Jet
N76514;;;;
N76064;2002;BOEING;767-424ER;Turbo-Jet
N76065;2002;BOEING;767-424ER;Turbo-Jet
N77066;2002;BOEING;767-424ER;Turbo-Jet
N17122;1997;BOEING;757-224;Turbo-Jet
N29124;1998;BOEING;757-224;Turbo-Jet
N13110;1994;BOEING;757-224;Turbo-Jet
N26210;1998;BOEING;737-824;Turbo-Fan
N75426;;;;
N77295;2005;BOEING;737-824;Turbo-Fan
N17620;1994;BOEING;737-524;Turbo-Fan
N11612;1994;BOEING;737-524;Turbo-Fan
N16646;1997;BOEING;737-524;Turbo-Fan
N76503;;BOEING;737-824;Turbo-Fan
N18223;1998;BOEING;737-824;Turbo-Fan
N75410;2001;BOEING;737-924;Turbo-Fan
N68061;2002;BOEING;767-424ER;Turbo-Jet
N66051;2000;BOEING;767-424ER;Turbo-Jet
N67058;2002;BOEING;767-424ER;Turbo-Jet
N67052;2000;BOEING;767-424ER;Turbo-Jet
N19141;2000;BOEING;757-224;Turbo-Jet
N12114;1995;BOEING;757-224;Turbo-Jet
N41140;2000;BOEING;757-224;Turbo-Jet
N19136;1999;BOEING;757-224;Turbo-Jet
N14118;1997;BOEING;757-224;Turbo-Jet
N13113;1995;BOEING;757-224;Turbo-Jet
N14107;1994;BOEING;757-224;Turbo-Jet
N21108;1994;BOEING;757-224;Turbo-Jet
N17105;1994;BOEING;757-224;Turbo-Jet
N33103;1994;BOEING;757-224;Turbo-Jet
N39415;2008;BOEING;737-924ER;Turbo-Fan
N47414;;BOEING;737-924ER;Turbo-Fan
N73276;2002;BOEING;737-824;Turbo-Fan
N18220;1998;BOEING;737-824;Turbo-Fan
N54241;1999;BOEING;737-824;Turbo-Fan
N38257;2000;BOEING;737-824;Turbo-Fan
N34137;1999;BOEING;757-224;Turbo-Jet
N19130;1998;BOEING;757-224;Turbo-Jet
N76153;2000;BOEING;767-224;Turbo-Jet
N73152;2000;BOEING;767-224;Turbo-Jet
N76504;2006;BOEING;737-824;Turbo-Fan
N57868;2002;BOEING;757-33N;Turbo-Jet
N57864;2001;BOEING;757-33N;Turbo-Jet
N33294;2005;BOEING;737-824;Turbo-Fan
N72405;2001;BOEING;737-924;Turbo-Fan
N77303;1985;BOEING;737-3TO;Turbo-Jet
N78866;2002;BOEING;757-33N;Turbo-Jet
N77865;2002;BOEING;757-33N;Turbo-Jet
N17139;2000;BOEING;757-224;Turbo-Jet
N67158;2001;BOEING;767-224;Turbo-Jet
N78506;2006;BOEING;737-824;Turbo-Fan
N13720;1999;BOEING;737-724;Turbo-Jet
N13138;1999;BOEING;757-224;Turbo-Jet
N33132;1998;BOEING;757-224;Turbo-Jet
N16234;1999;BOEING;737-824;Turbo-Fan
N78285;2004;BOEING;737-824;Turbo-Fan
N77258;2000;BOEING;737-824;Turbo-Fan
N69063;2002;BOEING;767-424ER;Turbo-Jet
N11206;2000;BOEING;737-824;Turbo-Fan
N37273;2001;BOEING;737-824;Turbo-Fan
N77296;2005;BOEING;737-824;Turbo-Fan
N12218;1998;BOEING;737-824;Turbo-Fan
N17126;1998;BOEING;757-224;Turbo-Jet
N14102;1994;BOEING;757-224;Turbo-Jet
N37277;2002;BOEING;737-824;Turbo-Fan
N35271;2001;BOEING;737-824;Turbo-Fan
N17644;1997;BOEING;737-524;Turbo-Fan
N19621;1994;BOEING;737-524;Turbo-Fan
N39423;;;;
N39418;2008;BOEING;737-924ER;Turbo-Fan
N38424;;;;
N37263;2001;BOEING;737-824;Turbo-Fan
N33266;2001;BOEING;737-824;Turbo-Fan
N73270;2001;BOEING;737-824;Turbo-Fan
N76508;2008;BOEING;737-824;Turbo-Fan
N27239;1999;BOEING;737-824;Turbo-Fan
N37420;;BOEING;737-924ER;Turbo-Fan
N39726;1999;BOEING;737-724;Turbo-Jet
N37419;2008;BOEING;737-924ER;Turbo-Fan
N87507;;BOEING;737-824;Turbo-Fan
N77510;;BOEING;737-824;Turbo-Fan
N33286;2004;BOEING;737-824;Turbo-Fan
N67157;2001;BOEING;767-224;Turbo-Jet
N76151;2000;BOEING;767-224;Turbo-Jet
N23721;1999;BOEING;737-724;Turbo-Jet
N13716;1998;BOEING;737-724;Turbo-Jet
N77261;2001;BOEING;737-824;Turbo-Fan
N37252;2000;BOEING;737-824;Turbo-Fan
N24211;1998;BOEING;737-824;Turbo-Fan
N37408;2001;BOEING;737-924;Turbo-Fan
N31412;2002;BOEING;737-924;Turbo-Fan
N37293;2005;BOEING;737-824;Turbo-Fan
N33289;2004;BOEING;737-824;Turbo-Fan
N73299;2005;BOEING;737-824;Turbo-Fan
N24715;1998;BOEING;737-724;Turbo-Jet
N33292;;BOEING;737-824;Turbo-Fan
N73283;2004;BOEING;737-824;Turbo-Fan
N69602;1994;BOEING;737-524;Turbo-Fan
N24702;1998;BOEING;737-724;Turbo-Jet
N27733;1999;BOEING;737-724;Turbo-Jet
N14237;1999;BOEING;737-824;Turbo-Fan
N16732;1999;BOEING;737-724;Turbo-Jet
N75858;2004;BOEING;757-324;Turbo-Jet
N10323;1986;BOEING;737-3TO;Turbo-Jet
N16649;1997;BOEING;737-524;Turbo-Fan
N14629;1965;BOEING;737-524;Turbo-Fan
N24633;1995;BOEING;737-524;Turbo-Fan
N39416;2008;BOEING;737-924ER;Turbo-Fan
N12238;1999;BOEING;737-824;Turbo-Fan
N33284;2004;BOEING;737-824;Turbo-Fan
N73259;2001;BOEING;737-824;Turbo-Fan
N14735;1999;BOEING;737-724;Turbo-Jet
N76505;;BOEING;737-824;Turbo-Fan
N37290;2004;BOEING;737-824;Turbo-Fan
N16709;1998;BOEING;737-724;Turbo-Jet
N33714;1998;BOEING;737-724;Turbo-Jet
N14214;1998;BOEING;737-824;Turbo-Fan
N37287;2004;BOEING;737-824;Turbo-Fan
N17245;1999;BOEING;737-824;Turbo-Fan
N37422;;;;
N37413;;BOEING;737-924ER;Turbo-Fan
N75425;;;;
N26208;2000;BOEING;737-824;Turbo-Fan
N27213;1998;BOEING;737-824;Turbo-Fan
N35204;2000;BOEING;737-824;Turbo-Fan
N76288;2004;BOEING;737-824;Turbo-Fan
N68160;2001;BOEING;767-224;Turbo-Jet
N38403;2001;BOEING;737-924;Turbo-Fan
N68155;2001;BOEING;767-224;Turbo-Jet
N78004;1998;BOEING;777-224;Turbo-Fan
N13750;1999;BOEING;737-724;Turbo-Jet
N69603;1994;BOEING;737-524;Turbo-Fan
N14645;1997;BOEING;737-524;Turbo-Fan
N12116;1996;BOEING;757-224;Turbo-Jet
N33203;2000;BOEING;737-824;Turbo-Fan
N27724;1999;BOEING;737-724;Turbo-Jet
N52616;1994;BOEING;737-524;Turbo-Fan
N14605;1994;BOEING;737-524;Turbo-Fan
N32404;2001;BOEING;737-924;Turbo-Fan
N75853;2002;BOEING;757-324;Turbo-Jet
N75854;2002;BOEING;757-324;Turbo-Jet
N19638;1997;BOEING;737-524;Turbo-Fan
N24202;2000;BOEING;737-824;Turbo-Fan
N36247;1999;BOEING;737-824;Turbo-Fan
N24736;1999;BOEING;737-724;Turbo-Jet
N16217;1998;BOEING;737-824;Turbo-Fan
N14242;1999;BOEING;737-824;Turbo-Fan
N17244;1999;BOEING;737-824;Turbo-Fan
N12225;1998;BOEING;737-824;Turbo-Fan
N69333;1986;BOEING;737-3TO;Turbo-Jet
N14320;1986;BOEING;737-3TO;Turbo-Jet
N17356;1988;BOEING;737-3TO;Turbo-Jet
N12318;1986;BOEING;737-3TO;Turbo-Jet
N17344;1987;BOEING;737-3TO;Turbo-Jet
N14231;1999;BOEING;737-824;Turbo-Fan
N24224;1998;BOEING;737-824;Turbo-Fan
N37274;2002;BOEING;737-824;Turbo-Fan
N14336;1987;BOEING;737-3TO;Turbo-Jet
N76502;2006;BOEING;737-824;Turbo-Fan
N59302;1985;BOEING;737-3TO;Turbo-Jet
N12319;1986;BOEING;737-3TO;Turbo-Jet
N73406;2001;BOEING;737-924;Turbo-Fan
N37615;1994;BOEING;737-524;Turbo-Fan
N14358;1988;BOEING;737-3TO;Turbo-Jet
N16301;1985;BOEING;737-3TO;Turbo-Jet
N32626;1995;BOEING;737-524;Turbo-Fan
N33262;2001;BOEING;737-824;Turbo-Fan
N18243;1999;BOEING;737-824;Turbo-Fan
N76515;;;;
N14219;1998;BOEING;737-824;Turbo-Fan
N59338;1987;BOEING;737-3TO;Turbo-Jet
N17345;1987;BOEING;737-3TO;Turbo-Jet
N24706;1998;BOEING;737-724;Turbo-Jet
N37267;2001;BOEING;737-824;Turbo-Fan
N73256;2000;BOEING;737-824;Turbo-Fan
N14639;1997;BOEING;737-524;Turbo-Fan
N14731;1999;BOEING;737-724;Turbo-Jet
N23707;1998;BOEING;737-724;Turbo-Jet
N16617;;;;
N14250;1999;BOEING;737-824;Turbo-Fan
N17627;1995;BOEING;737-524;Turbo-Fan
N17640;1997;BOEING;737-524;Turbo-Fan
N12322;1986;BOEING;737-3TO;Turbo-Jet
N37281;2003;BOEING;737-824;Turbo-Fan
N14106;1994;BOEING;757-224;Turbo-Jet
N58101;1994;BOEING;757-224;Turbo-Jet
N61304;1985;BOEING;737-3TO;Turbo-Jet
N78501;2006;BOEING;737-824;Turbo-Fan
N76517;;;;
N54711;1998;BOEING;737-724;Turbo-Jet
N17719;1999;BOEING;737-724;Turbo-Jet
N36207;2000;BOEING;737-824;Turbo-Fan
N75851;2001;BOEING;757-324;Turbo-Jet
N57863;2001;BOEING;757-33N;Turbo-Jet
N27421;;;;
N73275;2002;BOEING;737-824;Turbo-Fan
N14628;1995;BOEING;737-524;Turbo-Fan
N26123;1997;BOEING;757-224;Turbo-Jet
N17104;1994;BOEING;757-224;Turbo-Jet
N12109;1994;BOEING;757-224;Turbo-Jet
N37253;2000;BOEING;737-824;Turbo-Fan
N18611;1994;BOEING;737-524;Turbo-Fan
N48127;1998;BOEING;757-224;Turbo-Jet
N76269;2001;BOEING;737-824;Turbo-Fan
N17233;1999;BOEING;737-824;Turbo-Fan
N76254;2000;BOEING;737-824;Turbo-Fan
N12313;1985;BOEING;737-3TO;Turbo-Jet
N15710;1998;BOEING;737-724;Turbo-Jet
N16632;1995;BOEING;737-524;Turbo-Fan
N57852;2001;BOEING;757-324;Turbo-Jet
N16703;1998;BOEING;737-724;Turbo-Jet
N14652;1998;BOEING;737-524;Turbo-Fan
N37255;2000;BOEING;737-824;Turbo-Fan
N39297;2005;BOEING;737-824;Turbo-Fan
N24729;1999;BOEING;737-724;Turbo-Jet
N87512;;;;
N17730;1999;BOEING;737-724;Turbo-Jet
N14308;1985;BOEING;737-3TO;Turbo-Jet
N35407;2001;BOEING;737-924;Turbo-Fan
N37409;2001;BOEING;737-924;Turbo-Fan
N34282;2004;BOEING;737-824;Turbo-Fan
N73278;;BOEING;737-824;Turbo-Fan
N12125;1998;BOEING;757-224;Turbo-Jet
N21723;1999;BOEING;737-724;Turbo-Jet
N69311;1985;BOEING;737-3TO;Turbo-Jet
N30401;2001;BOEING;737-924;Turbo-Fan
N38417;2008;BOEING;737-924ER;Turbo-Fan
N56859;2004;BOEING;757-324;Turbo-Jet
N29717;1999;BOEING;737-724;Turbo-Jet
N57855;2004;BOEING;757-324;Turbo-Jet
N34131;1998;BOEING;757-224;Turbo-Jet
N74856;2004;BOEING;757-324;Turbo-Jet
N76516;;;;
N39728;1999;BOEING;737-724;Turbo-Jet
N70352;1987;BOEING;737-3TO;Turbo-Jet
N14341;1987;BOEING;737-3TO;Turbo-Jet
N11651;1997;BOEING;737-524;Turbo-Fan
N35260;2001;BOEING;737-824;Turbo-Fan
N16701;1998;BOEING;737-724;Turbo-Jet
N63305;1985;BOEING;737-3TO;Turbo-Jet
N25705;1998;BOEING;737-724;Turbo-Jet
N12221;1998;BOEING;737-824;Turbo-Fan
N16713;1998;BOEING;737-724;Turbo-Jet
N73291;2004;BOEING;737-824;Turbo-Fan
N17229;1999;BOEING;737-824;Turbo-Fan
N13718;1999;BOEING;737-724;Turbo-Jet
N38268;2001;BOEING;737-824;Turbo-Fan
N23708;1998;BOEING;737-724;Turbo-Jet
N33264;2001;BOEING;737-824;Turbo-Fan
N57869;2002;BOEING;757-33N;Turbo-Jet
N14604;1994;BOEING;737-524;Turbo-Fan
N13624;1995;BOEING;737-524;Turbo-Fan
N14653;1998;BOEING;737-524;Turbo-Fan
N57857;2004;BOEING;757-324;Turbo-Jet
N75861;2001;BOEING;757-33N;Turbo-Jet
N29129;1998;BOEING;757-224;Turbo-Jet
N67134;1999;BOEING;757-224;Turbo-Jet
N14324;1986;BOEING;737-3TO;Turbo-Jet
N41135;1999;BOEING;757-224;Turbo-Jet
N77867;2002;BOEING;757-33N;Turbo-Jet
N13248;1999;BOEING;737-824;Turbo-Fan
N17614;;;;
N12216;1998;BOEING;737-824;Turbo-Fan
N14230;1999;BOEING;737-824;Turbo-Fan
N16647;1997;BOEING;737-524;Turbo-Fan
N37298;2005;BOEING;737-824;Turbo-Fan
N27722;1999;BOEING;737-724;Turbo-Jet
N78511;;;;
N19623;1995;BOEING;737-524;Turbo-Fan
N26215;1998;BOEING;737-824;Turbo-Fan
N14601;1994;BOEING;737-524;Turbo-Fan
N24212;1998;BOEING;737-824;Turbo-Fan
N76156;2001;BOEING;767-224;Turbo-Jet
N17619;1994;BOEING;737-524;Turbo-Fan
N18119;1997;BOEING;757-224;Turbo-Jet
N69059;2002;BOEING;767-424ER;Turbo-Jet
N73251;2000;BOEING;737-824;Turbo-Fan
N36280;2003;BOEING;737-824;Turbo-Fan
N78509;2008;BOEING;737-824;Turbo-Fan
N37427;;;;
N14704;1998;BOEING;737-724;Turbo-Jet
N14609;1994;BOEING;737-524;Turbo-Fan
N15712;1998;BOEING;737-724;Turbo-Jet
N14335;1986;BOEING;737-3TO;Turbo-Jet
N58606;1994;BOEING;737-524;Turbo-Fan
N16648;1997;BOEING;737-524;Turbo-Fan
N46625;1995;BOEING;737-524;Turbo-Fan
N36272;2001;BOEING;737-824;Turbo-Fan
N38727;1999;BOEING;737-724;Turbo-Jet
N27734;1999;BOEING;737-724;Turbo-Jet
N87513;;;;
N76265;2001;BOEING;737-824;Turbo-Fan
N27205;2000;BOEING;737-824;Turbo-Fan
N79279;2003;BOEING;737-824;Turbo-Fan
N3753;2001;BOEING;737-832;Turbo-Jet
N675DL;1992;BOEING;757-232;Turbo-Jet
N3757D;2001;BOEING;737-832;Turbo-Jet
N659DL;1990;BOEING;757-232;Turbo-Jet
N127DL;1988;BOEING;767-332;Turbo-Fan
N3743H;2001;BOEING;737-832;Turbo-Jet
N909DE;1992;DOUGLAS;MD-88;Turbo-Fan
N916DE;1993;DOUGLAS;MD-88;Turbo-Fan
N920DL;1988;DOUGLAS;MD-88;Turbo-Fan
N983DL;1991;DOUGLAS;MD-88;Turbo-Fan
N921DL;1988;DOUGLAS;MD-88;Turbo-Fan
N752AT;1984;BOEING;757-212;Turbo-Jet
N709TW;1997;BOEING;757-2Q8;Turbo-Fan
N710TW;1997;BOEING;757-2Q8;Turbo-Fan
N713TW;1997;BOEING;757-2Q8;Turbo-Fan
N3769L;2002;BOEING;737-832;Turbo-Jet
N3760C;2001;BOEING;737-832;Turbo-Jet
N3762Y;2001;BOEING;737-832;Turbo-Jet
N951DL;1990;DOUGLAS;MD-88;Turbo-Fan
N918DE;1993;DOUGLAS;MD-88;Turbo-Fan
N939DL;1989;DOUGLAS;MD-88;Turbo-Fan
N3749D;2001;BOEING;737-832;Turbo-Jet
N676DL;1992;BOEING;757-232;Turbo-Jet
N632DL;1987;BOEING;757-232;Turbo-Jet
N647DL;1989;BOEING;757-232;Turbo-Jet
N144DA;1999;BOEING;767-332;Turbo-Fan
N125DL;1988;BOEING;767-332;Turbo-Fan
N67171;2001;BOEING;757-232;Turbo-Jet
N693DL;1998;BOEING;757-232;Turbo-Jet
N687DL;1998;BOEING;757-232;Turbo-Jet
N961DL;1990;DOUGLAS;MD-88;Turbo-Fan
N988DL;1991;DOUGLAS;MD-88;Turbo-Fan
N6709;2000;BOEING;757-232;Turbo-Jet
N639DL;1988;BOEING;757-232;Turbo-Jet
N612DL;1985;BOEING;757-232;Turbo-Jet
N1612T;2001;BOEING;767-332;Turbo-Fan
N652DL;1989;BOEING;757-232;Turbo-Jet
N6708D;2000;BOEING;757-232;Turbo-Jet
N677DL;1992;BOEING;757-232;Turbo-Jet
N649DL;1989;BOEING;757-232;Turbo-Jet
N621DL;1986;BOEING;757-232;Turbo-Jet
N681DA;1993;BOEING;757-232;Turbo-Jet
N690DL;1998;BOEING;757-232;Turbo-Jet
N617DL;1986;BOEING;757-232;Turbo-Jet
N619DL;1986;BOEING;757-232;Turbo-Jet
N382DA;1999;BOEING;737-832;Turbo-Jet
N666DN;1991;BOEING;757-232;Turbo-Jet
N915DL;1988;DOUGLAS;MD-88;Turbo-Fan
N834MH;2000;BOEING;767-432ER;Turbo-Jet
N830MH;2000;BOEING;767-432ER;Turbo-Jet
N828MH;2000;BOEING;767-432ER;Turbo-Jet
N938DL;1989;DOUGLAS;MD-88;Turbo-Fan
N960DL;1990;DOUGLAS;MD-88;Turbo-Fan
N973DL;1991;DOUGLAS;MD-88;Turbo-Fan
N910DL;1987;DOUGLAS;MD-88;Turbo-Fan
N923DL;1988;DOUGLAS;MD-88;Turbo-Fan
N972DL;1991;DOUGLAS;MD-88;Turbo-Fan
N3750D;2001;BOEING;737-832;Turbo-Jet
N3738B;2000;BOEING;737-832;Turbo-Jet
N3742C;2001;BOEING;737-832;Turbo-Jet
N389DA;2000;BOEING;737-832;Turbo-Jet
N377DA;1999;BOEING;737-832;Turbo-Jet
N660DL;1990;BOEING;757-232;Turbo-Jet
N838MH;2001;BOEING;767-432ER;Turbo-Jet
N900PC;1997;BOEING;757-26D;Turbo-Jet
N721TW;1999;BOEING;757-231;Turbo-Fan
N3752;2001;BOEING;737-832;Turbo-Jet
N391DA;2000;BOEING;737-832;Turbo-Jet
N6706Q;2000;BOEING;757-232;Turbo-Jet
N665DN;1991;BOEING;757-232;Turbo-Jet
N664DN;1991;BOEING;757-232;Turbo-Jet
N646DL;1989;BOEING;757-232;Turbo-Jet
N907DL;1987;DOUGLAS;MD-88;Turbo-Fan
N3754A;2001;BOEING;737-832;Turbo-Jet
N386DA;1999;BOEING;737-832;Turbo-Jet
N908DA;1995;DOUGLAS;MD-90-30;Turbo-Jet
N910DN;1995;DOUGLAS;MD-90-30;Turbo-Jet
N121DE;1987;BOEING;767-332;Turbo-Fan
N6700;1999;BOEING;757-232;Turbo-Jet
N139DL;1992;BOEING;767-332;Turbo-Fan
N138DL;1991;BOEING;767-332;Turbo-Fan
N626DL;1987;BOEING;757-232;Turbo-Jet
N124DE;1987;BOEING;767-332;Turbo-Fan
N905DA;1995;DOUGLAS;MD-90-30;Turbo-Jet
N903DA;1995;DOUGLAS;MD-90-30;Turbo-Jet
N135DL;1991;BOEING;767-332;Turbo-Fan
N129DL;1988;BOEING;767-332;Turbo-Fan
N380DA;1999;BOEING;737-832;Turbo-Jet
N631DL;1987;BOEING;757-232;Turbo-Jet
N912DL;1987;DOUGLAS;MD-88;Turbo-Fan
N931DL;1988;DOUGLAS;MD-88;Turbo-Fan
N985DL;1991;DOUGLAS;MD-88;Turbo-Fan
N636DL;1988;BOEING;757-232;Turbo-Jet
N635DL;1988;BOEING;757-232;Turbo-Jet
N668DN;1991;BOEING;757-232;Turbo-Jet
N624DL;1987;BOEING;757-232;Turbo-Jet
N833MH;2000;BOEING;767-432ER;Turbo-Jet
N831MH;2000;BOEING;767-432ER;Turbo-Jet
N6705Y;2000;BOEING;757-232;Turbo-Jet
N654DL;1990;BOEING;757-232;Turbo-Jet
