187;26/10/2008;352;1730
188;26/10/2008;352;1730
189;26/10/2008;353;1840
190;27/10/2008;353;1840
191;27/10/2008;353;1840
192;25/10/2008;354;1655
193;26/10/2008;354;1655
194;26/10/2008;354;1655
195;27/10/2008;354;1655
196;26/10/2008;354;1440
197;27/10/2008;354;1440
198;25/10/2008;356;1145
199;27/10/2008;358;1600
200;27/10/2008;358;1600
201;27/10/2008;360;1235
202;26/10/2008;363;1930
203;27/10/2008;363;1930
204;26/10/2008;363;2220
205;26/10/2008;363;2220
206;27/10/2008;366;1410
207;27/10/2008;366;1410
208;27/10/2008;368;1335
209;26/10/2008;371;2025
210;27/10/2008;371;2025
211;27/10/2008;371;2025
212;27/10/2008;372;1840
213;25/10/2008;375;1710
214;25/10/2008;375;1710
215;27/10/2008;378;1100
216;27/10/2008;382;630
217;27/10/2008;385;1040
218;27/10/2008;385;1040
219;27/10/2008;385;1040
220;27/10/2008;385;755
221;27/10/2008;385;755
222;27/10/2008;386;825
223;27/10/2008;386;825
224;26/10/2008;388;1750
225;26/10/2008;388;1750
226;26/10/2008;388;1330
227;26/10/2008;388;1330
228;26/10/2008;388;1330
229;27/10/2008;397;1855
230;25/10/2008;399;1550
231;26/10/2008;400;1630
232;27/10/2008;405;925
233;26/10/2008;406;1300
234;26/10/2008;408;2000
235;26/10/2008;408;2000
236;27/10/2008;408;2000
237;27/10/2008;408;2000
238;25/10/2008;410;2230
239;25/10/2008;414;2125
240;25/10/2008;414;2125
241;25/10/2008;414;2125
242;26/10/2008;418;1435
243;27/10/2008;418;1435
244;27/10/2008;418;1435
245;26/10/2008;419;825
246;26/10/2008;422;1640
247;26/10/2008;422;1640
248;25/10/2008;428;955
249;27/10/2008;431;745
250;25/10/2008;433;500
251;25/10/2008;433;500
252;25/10/2008;434;1440
253;25/10/2008;436;1850
254;25/10/2008;436;1850
255;26/10/2008;436;1850
256;27/10/2008;436;1850
257;25/10/2008;437;1300
258;26/10/2008;437;1300
259;26/10/2008;437;1300
260;27/10/2008;439;820
261;27/10/2008;439;820
262;25/10/2008;442;1205
263;25/10/2008;442;1205
264;25/10/2008;443;2245
265;25/10/2008;443;2245
266;27/10/2008;446;1130
267;26/10/2008;449;1820
268;26/10/2008;450;1010
269;26/10/2008;450;1010
270;27/10/2008;450;1010
271;27/10/2008;450;1010
272;27/10/2008;450;1010
273;25/10/2008;452;750
274;27/10/2008;454;600
275;27/10/2008;454;600
276;26/10/2008;459;1420
277;26/10/2008;459;1420
278;27/10/2008;460;845
279;26/10/2008;462;1955
280;26/10/2008;462;1955
281;26/10/2008;462;1955
282;27/10/2008;462;1955
283;27/10/2008;462;1955
284;27/10/2008;462;1955
285;25/10/2008;465;1040
286;25/10/2008;465;1040
287;25/10/2008;465;1040
288;26/10/2008;465;1040
289;26/10/2008;465;1040
290;26/10/2008;465;1040
291;25/10/2008;465;745
292;25/10/2008;465;745
293;26/10/2008;465;745
294;26/10/2008;465;745
295;27/10/2008;469;730
296;26/10/2008;470;1140
297;27/10/2008;470;1140
298;27/10/2008;470;1140
299;27/10/2008;472;840
300;27/10/2008;472;840
301;25/10/2008;474;1145
302;25/10/2008;477;1430
303;25/10/2008;477;1430
304;27/10/2008;480;1835
305;27/10/2008;482;705
306;25/10/2008;482;1035
307;25/10/2008;482;1035
308;27/10/2008;483;1020
309;27/10/2008;484;1400
310;27/10/2008;484;1400
311;26/10/2008;485;2030
312;26/10/2008;485;2030
313;26/10/2008;485;2030
314;27/10/2008;485;2030
315;27/10/2008;491;1335
316;27/10/2008;491;1335
317;25/10/2008;492;1630
318;25/10/2008;492;1630
319;27/10/2008;492;1630
320;27/10/2008;492;1630
321;26/10/2008;495;2200
322;26/10/2008;495;2200
323;25/10/2008;497;2250
324;25/10/2008;497;2250
325;25/10/2008;497;1850
326;25/10/2008;497;1850
327;27/10/2008;498;1455
328;25/10/2008;498;1710
329;25/10/2008;498;1710
330;27/10/2008;498;1710
331;27/10/2008;498;1710
332;25/10/2008;503;1140
333;27/10/2008;517;1510
334;25/10/2008;526;1540
335;27/10/2008;526;1540
336;27/10/2008;526;1540
337;26/10/2008;533;1935
338;27/10/2008;537;1315
339;26/10/2008;538;1020
340;27/10/2008;538;1020
341;27/10/2008;540;1105
342;27/10/2008;540;1255
343;27/10/2008;540;1255
344;27/10/2008;540;1255
345;27/10/2008;544;1700
346;27/10/2008;544;1700
347;27/10/2008;544;1700
348;26/10/2008;545;1130
349;26/10/2008;545;1130
350;27/10/2008;545;1130
351;27/10/2008;545;1130
352;26/10/2008;551;920
353;25/10/2008;553;1725
354;25/10/2008;553;1725
355;26/10/2008;555;1305
356;26/10/2008;555;1305
357;27/10/2008;555;1305
358;27/10/2008;555;1305
359;27/10/2008;556;1720
360;25/10/2008;557;640
361;27/10/2008;557;640
362;25/10/2008;558;1145
363;25/10/2008;560;1900
364;25/10/2008;560;1900
365;27/10/2008;562;1235
366;25/10/2008;564;1820
367;26/10/2008;564;1725
368;27/10/2008;564;1725
369;25/10/2008;569;740
370;27/10/2008;569;740
371;25/10/2008;570;1105
372;25/10/2008;570;1105
373;27/10/2008;571;1020
374;27/10/2008;571;1250
375;27/10/2008;571;1250
376;27/10/2008;573;930
377;27/10/2008;573;930
378;26/10/2008;580;2055
379;26/10/2008;580;2055
380;27/10/2008;580;2055
381;26/10/2008;580;1405
382;27/10/2008;580;1405
383;27/10/2008;583;1400
384;27/10/2008;583;1400
385;27/10/2008;583;1400
386;26/10/2008;588;1810
387;26/10/2008;588;1810
388;27/10/2008;588;1810
389;27/10/2008;588;1810
390;27/10/2008;592;1625
391;26/10/2008;593;1400
392;27/10/2008;593;1400
393;26/10/2008;593;1615
394;26/10/2008;593;1615
395;26/10/2008;593;1615
396;27/10/2008;595;600
397;26/10/2008;596;1130
398;27/10/2008;596;1130
399;27/10/2008;596;1130
400;26/10/2008;597;1740
401;27/10/2008;597;1740
402;26/10/2008;597;2020
403;26/10/2008;597;2020
404;26/10/2008;597;2020
405;27/10/2008;597;2020
406;26/10/2008;599;1035
407;26/10/2008;600;935
408;27/10/2008;600;935
409;27/10/2008;600;935
410;26/10/2008;610;1755
411;27/10/2008;610;1755
412;25/10/2008;613;1900
413;25/10/2008;613;1900
414;27/10/2008;614;1255
415;27/10/2008;614;1255
416;25/10/2008;630;1155
417;25/10/2008;634;1155
418;26/10/2008;634;1155
419;26/10/2008;634;1155
420;27/10/2008;634;1155
421;27/10/2008;634;1155
422;26/10/2008;635;1820
423;26/10/2008;635;1820
424;27/10/2008;635;1820
425;27/10/2008;635;1820
426;26/10/2008;635;1600
427;27/10/2008;635;1600
428;26/10/2008;637;1605
429;26/10/2008;637;1605
430;26/10/2008;637;1605
431;27/10/2008;641;1635
432;27/10/2008;641;1635
433;27/10/2008;641;1635
434;27/10/2008;642;2040
435;26/10/2008;644;1420
436;26/10/2008;644;1420
437;26/10/2008;644;1420
438;27/10/2008;645;815
439;25/10/2008;648;715
440;26/10/2008;648;715
441;25/10/2008;653;1010
442;27/10/2008;658;1830
443;27/10/2008;658;1830
444;26/10/2008;678;1945
445;26/10/2008;678;1945
446;26/10/2008;688;1435
447;26/10/2008;688;1435
448;25/10/2008;689;705
449;25/10/2008;689;705
450;27/10/2008;696;2000
451;27/10/2008;699;1030
452;27/10/2008;703;1535
453;26/10/2008;706;1805
454;27/10/2008;706;1805
455;26/10/2008;707;759
456;26/10/2008;707;759
457;27/10/2008;714;1415
458;26/10/2008;715;855
459;26/10/2008;728;1200
460;26/10/2008;728;1200
461;26/10/2008;730;1210
462;26/10/2008;730;1210
463;27/10/2008;738;1450
464;27/10/2008;740;1530
465;27/10/2008;742;1555
466;25/10/2008;744;1655
467;27/10/2008;744;1655
468;25/10/2008;749;1350
469;25/10/2008;749;1350
470;27/10/2008;753;1445
471;27/10/2008;753;1445
472;25/10/2008;759;1510
473;25/10/2008;762;1845
474;27/10/2008;762;1845
475;25/10/2008;766;1905
476;27/10/2008;769;655
477;25/10/2008;771;1250
478;25/10/2008;771;1250
479;26/10/2008;775;1200
480;27/10/2008;775;1200
481;26/10/2008;782;1910
482;26/10/2008;782;1910
483;27/10/2008;782;1910
484;25/10/2008;785;1740
485;26/10/2008;785;1740
486;26/10/2008;785;1740
487;26/10/2008;785;1740
488;26/10/2008;791;2125
489;26/10/2008;794;1720
490;25/10/2008;802;930
491;27/10/2008;810;1005
492;25/10/2008;810;1340
493;25/10/2008;812;1155
494;27/10/2008;812;1155
495;27/10/2008;812;1155
496;27/10/2008;812;1815
497;27/10/2008;812;1815
498;25/10/2008;814;1330
499;26/10/2008;814;1330
500;27/10/2008;814;1330
501;27/10/2008;814;1330
502;26/10/2008;817;850
503;26/10/2008;817;850
504;26/10/2008;823;1715
505;26/10/2008;823;1715
506;26/10/2008;823;1715
507;26/10/2008;823;1430
508;27/10/2008;823;1430
509;27/10/2008;823;1430
510;26/10/2008;824;600
511;26/10/2008;824;600
512;26/10/2008;827;1815
513;26/10/2008;827;1815
514;26/10/2008;831;1420
515;26/10/2008;831;1420
516;26/10/2008;831;1710
517;26/10/2008;831;1710
518;25/10/2008;840;850
519;25/10/2008;846;805
520;26/10/2008;847;1900
521;27/10/2008;852;1210
522;27/10/2008;852;1210
523;27/10/2008;852;1210
524;26/10/2008;855;1710
525;27/10/2008;855;1710
526;26/10/2008;860;2155
527;26/10/2008;860;2155
528;26/10/2008;860;2155
529;27/10/2008;860;2155
530;26/10/2008;862;1410
531;27/10/2008;862;1410
532;26/10/2008;865;800
533;27/10/2008;865;800
534;26/10/2008;867;2000
535;26/10/2008;867;2000
536;27/10/2008;867;2000
537;26/10/2008;874;1525
538;27/10/2008;874;1525
539;26/10/2008;874;1850
540;26/10/2008;874;1850
541;27/10/2008;874;1850
542;27/10/2008;874;1850
543;27/10/2008;875;1440
544;27/10/2008;875;1440
545;26/10/2008;886;1410
546;26/10/2008;886;1410
547;27/10/2008;886;1410
548;27/10/2008;886;1410
549;27/10/2008;886;1410
550;27/10/2008;886;810
551;26/10/2008;889;1720
552;26/10/2008;889;1720
553;26/10/2008;895;1245
554;27/10/2008;895;1245
555;26/10/2008;897;1515
556;26/10/2008;897;1515
557;26/10/2008;897;1515
558;27/10/2008;897;1515
559;27/10/2008;897;1515
560;25/10/2008;933;1200
561;26/10/2008;933;1200
562;27/10/2008;933;1200
563;25/10/2008;939;1305
564;26/10/2008;939;1305
565;26/10/2008;939;1305
566;26/10/2008;939;1305
567;27/10/2008;941;720
568;25/10/2008;960;1430
569;25/10/2008;972;2105
570;26/10/2008;973;1400
571;26/10/2008;973;1400
572;26/10/2008;1002;1745
573;27/10/2008;1002;1745
574;27/10/2008;1002;1745
575;26/10/2008;1004;1015
576;26/10/2008;1004;1015
577;26/10/2008;1004;1015
578;27/10/2008;1004;1015
579;26/10/2008;1006;1225
580;27/10/2008;1006;1225
581;27/10/2008;1006;1225
582;26/10/2008;1009;1440
583;26/10/2008;1009;1440
584;26/10/2008;1009;1440
585;27/10/2008;1010;1030
586;27/10/2008;1010;1030
587;26/10/2008;1014;1445
588;26/10/2008;1014;1445
589;27/10/2008;1014;1445
590;27/10/2008;1016;600
591;27/10/2008;1016;600
592;26/10/2008;1017;2100
593;27/10/2008;1017;2100
594;27/10/2008;1017;2100
595;26/10/2008;1019;1905
596;25/10/2008;1024;1230
597;25/10/2008;1024;1230
598;27/10/2008;1026;705
599;27/10/2008;1026;705
600;27/10/2008;1031;1825
601;27/10/2008;1031;1825
602;27/10/2008;1031;1825
603;26/10/2008;1032;1510
604;26/10/2008;1032;1510
605;27/10/2008;1032;1510
606;27/10/2008;1032;1510
607;26/10/2008;1032;1920
608;26/10/2008;1032;1920
609;27/10/2008;1032;1920
610;27/10/2008;1032;1920
611;25/10/2008;1033;1345
612;26/10/2008;1033;1345
613;26/10/2008;1033;1345
614;27/10/2008;1033;1345
615;27/10/2008;1033;1345
616;26/10/2008;1033;1715
617;27/10/2008;1033;1715
618;27/10/2008;1033;1715
619;27/10/2008;1033;1715
620;27/10/2008;1035;2110
621;27/10/2008;1035;2110
622;27/10/2008;1035;1905
623;25/10/2008;1037;1850
624;25/10/2008;1037;1850
625;27/10/2008;1037;1850
626;27/10/2008;1037;1850
627;27/10/2008;1037;1850
628;27/10/2008;1037;1550
629;27/10/2008;1038;740
630;26/10/2008;1041;1020
631;25/10/2008;1046;1705
632;25/10/2008;1046;1705
633;27/10/2008;1046;1705
634;25/10/2008;1046;1420
635;25/10/2008;1046;1420
636;26/10/2008;1048;830
637;26/10/2008;1048;830
638;26/10/2008;1051;1125
639;27/10/2008;1051;1125
640;25/10/2008;1054;840
641;26/10/2008;1054;840
642;26/10/2008;1054;840
643;26/10/2008;1054;840
644;26/10/2008;1056;1435
645;26/10/2008;1056;1435
646;27/10/2008;1056;1435
647;27/10/2008;1057;1740
648;27/10/2008;1057;1935
649;27/10/2008;1057;1935
650;27/10/2008;1061;1645
651;27/10/2008;1061;1645
652;27/10/2008;1062;1710
653;27/10/2008;1062;1710
654;26/10/2008;1068;605
655;26/10/2008;1068;605
656;25/10/2008;1071;1425
657;25/10/2008;1071;1425
658;26/10/2008;1077;820
659;26/10/2008;1081;2020
660;27/10/2008;1081;2020
661;25/10/2008;1083;600
662;27/10/2008;1083;600
663;25/10/2008;1087;1735
664;26/10/2008;1089;545
665;27/10/2008;1089;545
666;27/10/2008;1089;545
667;26/10/2008;1090;600
668;26/10/2008;1090;600
669;26/10/2008;1093;1625
670;27/10/2008;1093;1625
671;27/10/2008;1095;1025
672;25/10/2008;1095;1310
673;27/10/2008;1095;1310
674;27/10/2008;1095;1310
675;27/10/2008;1095;1310
676;25/10/2008;1100;1310
677;25/10/2008;1100;1310
678;26/10/2008;1101;1615
679;27/10/2008;1101;1615
680;26/10/2008;1101;1845
681;26/10/2008;1101;1845
682;27/10/2008;1101;1845
683;27/10/2008;1101;1845
684;26/10/2008;1103;750
685;27/10/2008;1104;1535
686;27/10/2008;1107;605
687;26/10/2008;1110;1715
688;26/10/2008;1110;1715
689;27/10/2008;1110;1715
690;27/10/2008;1111;1215
691;27/10/2008;1111;1215
692;27/10/2008;1111;1215
693;25/10/2008;1112;1215
694;25/10/2008;1112;1215
695;27/10/2008;1116;1530
696;27/10/2008;1116;1530
697;27/10/2008;1117;1745
698;27/10/2008;1117;1745
699;27/10/2008;1117;1745
700;27/10/2008;1125;600
701;27/10/2008;1125;600
702;27/10/2008;1127;1505
703;27/10/2008;1127;1505
704;27/10/2008;1127;1240
705;27/10/2008;1127;1240
706;27/10/2008;1127;1240
707;26/10/2008;1131;1605
708;26/10/2008;1131;1605
709;27/10/2008;1131;1605
710;27/10/2008;1134;1215
711;25/10/2008;1136;1800
712;26/10/2008;1139;1950
713;26/10/2008;1139;1950
714;26/10/2008;1139;1950
715;27/10/2008;1141;725
716;27/10/2008;1141;725
717;27/10/2008;1151;1930
718;27/10/2008;1151;1930
719;26/10/2008;1153;1540
720;26/10/2008;1153;1805
721;26/10/2008;1153;1805
722;26/10/2008;1153;1805
723;25/10/2008;1155;925
724;27/10/2008;1155;925
725;27/10/2008;1157;810
726;27/10/2008;1157;810
727;26/10/2008;1158;1440
728;26/10/2008;1158;1440
729;27/10/2008;1158;1440
730;26/10/2008;1160;1815
731;26/10/2008;1160;1815
732;27/10/2008;1160;1815
733;27/10/2008;1160;1815
734;26/10/2008;1160;2005
735;26/10/2008;1160;2005
736;27/10/2008;1165;750
737;26/10/2008;1174;1345
738;26/10/2008;1174;1345
739;27/10/2008;1174;1345
740;27/10/2008;1178;1505
741;27/10/2008;1178;1505
742;27/10/2008;1178;1505
743;25/10/2008;1181;1455
744;27/10/2008;1181;1455
745;27/10/2008;1181;1455
746;25/10/2008;1182;635
747;27/10/2008;1182;635
748;27/10/2008;1182;635
749;25/10/2008;1185;935
750;25/10/2008;1185;935
751;25/10/2008;1187;905
752;25/10/2008;1187;905
753;27/10/2008;1187;905
754;25/10/2008;1187;705
755;25/10/2008;1187;705
756;27/10/2008;1189;1355
757;25/10/2008;1196;755
758;25/10/2008;1201;1005
759;26/10/2008;1201;1005
760;27/10/2008;1201;1005
761;26/10/2008;1201;1305
762;26/10/2008;1201;1305
763;26/10/2008;1201;1305
764;27/10/2008;1201;1305
765;27/10/2008;1201;1305
766;27/10/2008;1201;1305
767;25/10/2008;1204;905
768;25/10/2008;1204;905
769;27/10/2008;1205;720
770;27/10/2008;1205;720
771;26/10/2008;1206;1350
772;26/10/2008;1206;1350
773;26/10/2008;1206;1350
774;27/10/2008;1206;1350
775;27/10/2008;1206;1350
776;25/10/2008;1207;1200
777;26/10/2008;1207;1200
778;26/10/2008;1207;1200
779;26/10/2008;1208;1655
780;26/10/2008;1208;1655
781;27/10/2008;1209;950
782;25/10/2008;1219;1805
783;25/10/2008;1219;1805
784;27/10/2008;1219;1805
785;26/10/2008;1220;1750
786;26/10/2008;1220;1750
787;26/10/2008;1221;1925
788;27/10/2008;1221;1925
789;25/10/2008;1222;1600
790;25/10/2008;1222;1600
791;25/10/2008;1223;1505
792;26/10/2008;1223;1505
793;25/10/2008;1226;2035
794;25/10/2008;1226;2035
795;26/10/2008;1227;1315
796;26/10/2008;1227;1315
797;27/10/2008;1227;1315
798;27/10/2008;1228;1145
799;27/10/2008;1230;2355
800;27/10/2008;1230;2355
801;26/10/2008;1231;750
802;27/10/2008;1244;2045
803;25/10/2008;1249;1125
804;25/10/2008;1250;740
805;25/10/2008;1250;740
806;27/10/2008;1251;1845
807;26/10/2008;1253;1925
808;27/10/2008;1253;1925
809;26/10/2008;1253;2125
810;27/10/2008;1253;2125
811;25/10/2008;1254;2150
812;25/10/2008;1254;2150
813;26/10/2008;1254;2150
814;26/10/2008;1255;1830
815;26/10/2008;1262;1505
816;27/10/2008;1262;1505
817;25/10/2008;1267;1610
818;26/10/2008;1267;1610
819;26/10/2008;1267;1610
820;25/10/2008;1269;1720
821;26/10/2008;1269;1720
822;27/10/2008;1269;1720
823;25/10/2008;1270;2150
824;25/10/2008;1270;2150
825;25/10/2008;1270;2150
826;27/10/2008;1273;1825
827;27/10/2008;1273;1825
828;27/10/2008;1273;1520
829;27/10/2008;1273;1520
830;27/10/2008;1273;1520
831;27/10/2008;1276;1245
832;27/10/2008;1276;1245
833;25/10/2008;1279;1255
834;27/10/2008;1279;1255
835;27/10/2008;1279;1255
836;25/10/2008;1283;1915
837;25/10/2008;1283;1915
838;26/10/2008;1283;1915
839;27/10/2008;1283;1915
840;26/10/2008;1290;2115
841;27/10/2008;1290;2115
842;25/10/2008;1291;545
843;27/10/2008;1291;545
844;27/10/2008;1292;1420
845;27/10/2008;1293;715
846;25/10/2008;1294;1755
847;27/10/2008;1295;1230
848;27/10/2008;1295;1230
849;26/10/2008;1298;1655
850;26/10/2008;1298;1655
851;25/10/2008;1299;1820
852;26/10/2008;1301;1105
853;25/10/2008;1303;1510
854;26/10/2008;1303;1510
855;27/10/2008;1303;1510
856;27/10/2008;1309;930
857;26/10/2008;1310;825
858;27/10/2008;1314;1315
859;27/10/2008;1315;1755
860;27/10/2008;1316;1210
861;27/10/2008;1316;1210
862;25/10/2008;1317;1750
863;25/10/2008;1317;1750
864;25/10/2008;1318;1900
865;26/10/2008;1318;1900
866;26/10/2008;1318;1900
867;27/10/2008;1318;1900
868;27/10/2008;1318;1900
869;27/10/2008;1320;1940
870;27/10/2008;1320;1640
871;25/10/2008;1323;745
872;27/10/2008;1324;610
873;25/10/2008;1325;1055
874;25/10/2008;1325;1055
875;25/10/2008;1329;1840
876;26/10/2008;1333;2015
877;26/10/2008;1333;2015
878;26/10/2008;1337;1835
879;27/10/2008;1343;1115
880;27/10/2008;1343;1345
881;27/10/2008;1343;1345
882;27/10/2008;1343;1345
883;27/10/2008;1345;940
884;26/10/2008;1349;1655
885;26/10/2008;1349;1655
886;26/10/2008;1350;1200
887;27/10/2008;1350;1200
888;27/10/2008;1351;1400
889;25/10/2008;1353;705
890;26/10/2008;1355;1535
891;26/10/2008;1355;1535
892;27/10/2008;1356;1010
893;27/10/2008;1356;1010
894;25/10/2008;1356;1210
895;25/10/2008;1356;1210
896;26/10/2008;1356;1210
897;27/10/2008;1356;1210
898;27/10/2008;1356;1210
899;26/10/2008;1357;1520
900;27/10/2008;1357;1520
901;26/10/2008;1358;1845
902;26/10/2008;1358;1845
903;27/10/2008;1358;1845
904;27/10/2008;1358;1845
905;26/10/2008;1358;2100
906;27/10/2008;1358;2100
907;27/10/2008;1358;2100
908;25/10/2008;1362;1310
909;26/10/2008;1368;845
910;26/10/2008;1369;1555
911;27/10/2008;1369;1555
912;27/10/2008;1371;1620
913;27/10/2008;1371;1620
914;25/10/2008;1374;1410
915;26/10/2008;1375;915
916;26/10/2008;1375;915
917;26/10/2008;1377;1650
918;26/10/2008;1377;1650
919;27/10/2008;1377;1650
920;27/10/2008;1377;1650
921;26/10/2008;1377;1955
922;26/10/2008;1377;1955
923;26/10/2008;1377;1955
924;27/10/2008;1377;1955
925;27/10/2008;1377;1955
926;27/10/2008;1378;715
927;27/10/2008;1378;715
928;27/10/2008;1381;1320
929;27/10/2008;1406;1520
930;27/10/2008;1408;1825
931;26/10/2008;1410;2235
932;26/10/2008;1410;2235
933;26/10/2008;1411;1900
934;27/10/2008;1411;1900
935;27/10/2008;1411;1900
936;25/10/2008;1415;1930
937;25/10/2008;1416;1232
938;26/10/2008;1416;1232
939;26/10/2008;1421;1930
940;25/10/2008;1423;2015
941;25/10/2008;1423;2015
942;26/10/2008;1423;2015
943;26/10/2008;1423;2015
944;26/10/2008;1423;2015
945;27/10/2008;1423;2015
946;27/10/2008;1423;2015
947;27/10/2008;1430;810
948;27/10/2008;1430;810
949;25/10/2008;1432;1420
950;26/10/2008;1434;1750
951;27/10/2008;1434;1750
952;27/10/2008;1435;810
953;25/10/2008;1438;1850
954;26/10/2008;1438;1850
955;26/10/2008;1438;1850
956;27/10/2008;1438;1850
957;27/10/2008;1438;1850
958;26/10/2008;1438;1235
959;26/10/2008;1438;1235
960;27/10/2008;1438;1235
961;27/10/2008;1440;1500
962;25/10/2008;1448;825
963;26/10/2008;1450;1205
964;27/10/2008;1450;1205
965;27/10/2008;1450;1415
966;27/10/2008;1450;1415
967;27/10/2008;1450;1415
968;25/10/2008;1454;830
969;25/10/2008;1454;830
970;27/10/2008;1454;830
971;25/10/2008;1456;935
972;25/10/2008;1456;935
973;25/10/2008;1456;935
974;26/10/2008;1457;1420
975;26/10/2008;1457;1420
976;27/10/2008;1457;1420
977;27/10/2008;1457;1420
978;25/10/2008;1457;1140
979;27/10/2008;1457;1140
980;27/10/2008;1457;1140
981;25/10/2008;1458;1335
